"seller_sk","seller_key","seller_name","seller_link","seller_website","destination","seller_rating","seller_rating_count","description","phone_new","phone_used","phone_service","hours","highlights","inventory_count","avg_listing_price"
"ec79ec0e4e64e9664c7b1024f82a55c1","anchor-auto-group-subaru-nissan","Anchor Auto Group - Subaru Nissan","https://www.cars.com/dealers/3611/anchor-auto-group-subaru-nissan/#Reviews","https://www.anchorautogroup.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","949 Eddie Dowling Hwy, North Smithfield, RI 02896","4.7",1177,NULL,"(401) 371-4247","(401) 371-4223","(401) 371-4241","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Late pick-up"", ""Military discounts on service"", ""Rental service"", ""Senior discounts on service""]","1","33921"
"294850ed00218d59feebf97b24f470c3","andy-mohr-chevrolet","Andy Mohr Chevrolet","https://www.cars.com/dealers/168657/andy-mohr-chevrolet/#Reviews","http://andymohr-chevrolet.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","2712 E. Main St., Plainfield, IN 46168","4.5",2515,NULL,"(317) 548-4836","(317) 857-2077","(317) 204-7502","{""Sales hours"": ""8:30am to 8:00pm"", ""Service hours"": ""7:30am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Senior discounts on service"", ""We service all makes and models""]","3","20900"
"afb3c9284a29c6e2dde3e6cb98f3c947","andy-mohr-ford","Andy Mohr Ford","https://www.cars.com/dealers/152978/andy-mohr-ford/#Reviews","http://andymohrford.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","2713 E. Main St., Plainfield, IN 46168","4.2",1961,NULL,NULL,NULL,NULL,"{""Sales hours"": ""8:30am to 8:00pm"", ""Service hours"": ""7:30am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Senior discounts on service"", ""State of the art Service Department"", ""We Service ALL Makes and Models""]","1","16833"
"d10320e875f7ab7cade692a6030bb380","antioch-chrysler-dodge-jeep-ram","Antioch Chrysler Dodge Jeep RAM","https://www.cars.com/dealers/17/antioch-chrysler-dodge-jeep-ram/#Reviews","https://www.antiochchryslerdodgejeep.net/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","105 Rte 173, Antioch, IL 60002","4.5",1147,NULL,"(847) 603-4010","(847) 603-4721","(847) 603-4719","{""Sales hours"": ""9:00am to 6:00pm"", ""Service hours"": ""7:00am to 5:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service""]","3","31577"
"efbca9886ecd45e681cad8cf19af2bee","antwerpen-hyundai-of-baltimore","Antwerpen Hyundai of Baltimore","https://www.cars.com/dealers/88388/antwerpen-hyundai-of-baltimore/#Reviews","https://www.antwerpencatonsvillehyundai.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","6415 Baltimore National Pike, Catonsville, MD 21228","4.2",3588,NULL,"(866) 448-7781","(866) 455-2816","(866) 484-0894","{""Sales hours"": ""9:00am to 9:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service""]","1","39788"
"ffd6f383b15bb3fd6b9fe6d9ffe485f7","apple-ford-apple-valley","Apple Ford Apple Valley","https://www.cars.com/dealers/17455/apple-ford-apple-valley/#Reviews","http://www.applevalleyford.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","7200 150th St W, Apple Valley, MN 55124","4.4",1926,NULL,NULL,NULL,NULL,NULL,"[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service""]","1","123000"
"be68ea82c3a3a524670d90512a71a49f","apple-ford-shakopee","Apple Ford Shakopee","https://www.cars.com/dealers/157973/apple-ford-shakopee/#Reviews","http://applefordshakopee.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1624 Weston Ct, Shakopee, MN 55379","4.7",965,NULL,"(833) 547-5633","(866) 978-3747","(888) 548-0767","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 7:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Late pick-up"", ""Online service appointment scheduling""]","3","23166"
"35fe232e1c0c48e399dbed76b260d3ea","apple-ford-white-bear-lake","Apple Ford White Bear Lake","https://www.cars.com/dealers/6066710/apple-ford-white-bear-lake/#Reviews","https://www.autonationfordwhitebearlake.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1493 County Road E East, White Bear Lake, MN 55110","4.6",1412,NULL,"(888) 429-2165","(888) 710-2258","(877) 882-4350","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:00am to 6:00pm""}",NULL,"2","24874"
"570fa7db05c4abcdcab33d7b780fad59","aransas-autoplex-superstore","Aransas Autoplex Superstore","https://www.cars.com/dealers/147175/aransas-autoplex-superstore/#Reviews","http://www.aransasautoplex.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","2352 W Wheeler Ave, Aransas Pass, TX 78336","4.6",2407,NULL,"(361) 226-4190","(361) 226-4146","(361) 226-4177","{""Sales hours"": ""8:00am to 4:00pm"", ""Service hours"": ""8:00am to 2:00pm""}","[""Online service appointment scheduling""]","1","29990"
"503d8fc9d281cc78ab7ba85c98da5139","ardmore-toyota","Ardmore Toyota","https://www.cars.com/dealers/7890/ardmore-toyota/#Reviews","http://www.ardmoretoyota.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","219 Lancaster Ave, Ardmore, PA 19003","4.8",1133,NULL,"(888) 470-1207","(888) 470-1209","(866) 927-5217","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary car wash with service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Late pick-up""]","1","38324"
"ca101bc32ac4a4a3314bbd126f6fcebb","aristocrat-motors","Aristocrat Motors","https://www.cars.com/dealers/81163/aristocrat-motors/#Reviews","https://www.aristocratmotors.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","9400 W 65th St, Shawnee, KS 66203","4.6",1456,NULL,"(888) 380-2546","(888) 409-1940","(888) 409-9076","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:00am to 5:30pm""}",NULL,"3","88944"
"0cbcd8be2c869f333c24c2be1db61181","arnie-bauer-buick-gmc-of-matteson","Arnie Bauer Buick GMC of Matteson","https://www.cars.com/dealers/172442/arnie-bauer-buick-gmc-of-matteson/#Reviews","https://www.arniebauer.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","5525 Miller Cir Dr, Matteson, IL 60443","4.4",2327,NULL,"(855) 214-2818","(855) 217-7688","(855) 219-4261","{""Sales hours"": ""8:00am to 9:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Online service appointment scheduling"", ""Rental service""]","1","21900"
"deab82612e17df4e7f6d0f223b56c03c","arrigo-chrysler-dodge-jeep-ram-fiat-of-ft-pierce","Arrigo Chrysler Dodge Jeep Ram FIAT of Ft. Pierce","https://www.cars.com/dealers/5395299/arrigo-chrysler-dodge-jeep-ram-fiat-of-ft-pierce/#Reviews","https://www.arrigoftpierce.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","5851 US-1, Fort Pierce, FL 34982","4.5",3483,"If you're shopping for a Chrysler, RAM, Dodge, or Jeep in Fort Pierce, Arrigo has built a solid reputation with over 3,400 customer reviews and a 4.5-star rating—shoppers consistently praise the sales team for making the buying experience smooth and personalized. The team here seems genuinely invested in finding you the right vehicle and getting you a fair deal, whether you're trading in or starting fresh. With five years as part of the Morgan Automotive Group, they know these brands inside and out.","(855) 964-2944","(855) 942-2676","(855) 942-2722","{""Sales hours"": ""8:30am to 9:00pm"", ""Service hours"": ""7:30am to 7:00pm""}",NULL,"4","31823"
"dd75cc6fbf07a58a29e54cabc88885fe","arrigo-chrysler-dodge-jeep-ram-of-margate","Arrigo Chrysler Dodge Jeep Ram of Margate","https://www.cars.com/dealers/5395267/arrigo-chrysler-dodge-jeep-ram-of-margate/#Reviews","https://www.chryslerdodgejeepramofmargate.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","2250 N St Rd 7, Margate, FL 33063","4.3",3790,NULL,"(855) 964-2800","(855) 965-2960","(855) 966-1820","{""Sales hours"": ""9:00am to 9:00pm"", ""Service hours"": ""7:30am to 6:00pm""}",NULL,"1","23075"
"77373f0a272e9747b0418e3e6407dcea","arrigo-dodge-chrysler-jeep-ram-at-sawgrass","Arrigo Dodge Chrysler Jeep Ram at Sawgrass","https://www.cars.com/dealers/5395300/arrigo-dodge-chrysler-jeep-ram-at-sawgrass/#Reviews","https://www.arrigochryslerdodgejeepramatsawgrass.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","5901 Madison Ave, Tamarac, FL 33321","4.5",12477,NULL,"(855) 967-2181","(855) 945-2457","(877) 235-9848","{""Sales hours"": ""9:00am to 9:00pm"", ""Service hours"": ""7:00am to 6:00pm""}",NULL,"6","45246"
"790cd3d13e3d355ab633e6749ee2fa5c","arrigo-dodge-chrysler-jeep-ram-of-west-palm-beach","Arrigo Dodge Chrysler Jeep Ram of West Palm Beach","https://www.cars.com/dealers/5395266/arrigo-dodge-chrysler-jeep-ram-of-west-palm-beach/#Reviews","http://arrigopalmbeach.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","6500 Okeechobee Blvd, West Palm Beach, FL 33411","4.3",3179,NULL,"(866) 496-4209","(877) 530-0712","(866) 622-0158","{""Sales hours"": ""8:30am to 9:00pm"", ""Service hours"": ""7:00am to 7:00pm""}",NULL,"3","54773"
"a03551bbc082aafa32395d567f7b9eae","arrigo-fiat-alfa-romeo-west-palm","Arrigo Fiat Alfa Romeo West Palm","https://www.cars.com/dealers/5395799/arrigo-fiat-alfa-romeo-west-palm/#Reviews","https://www.alfaromeousaofwestpalm.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","6500 Okeechobee Blvd, West Palm Beach, FL 33411","4.5",1009,NULL,"(855) 356-3721","(855) 356-3744","(888) 811-4021","{""Sales hours"": ""8:30am to 7:00pm"", ""Service hours"": ""7:30am to 6:00pm""}",NULL,"2","33085"
"3f92db85a55289c409b0489156f508c2","atamian-honda","Atamian Honda","https://www.cars.com/dealers/3235/atamian-honda/#Reviews","https://www.hondaatamian.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","150 Main St, Tewksbury, MA 01876","4.8",1986,NULL,"(877) 832-7114","(833) 490-3451","(888) 711-6235","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:30am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary loaner vehicles"", ""Complimentary multi-point inspections"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Express Maintenance Service"", ""Family-owned business"", ""Kids play room"", ""No-haggle pricing"", ""Online service appointment scheduling"", ""Spanish-speaking sales team"", ""We’ll buy your car""]","1","24492"
"f476f17fef1551c7b358b41053a86493","atlantic-chevrolet-cadillac","Atlantic Chevrolet Cadillac","https://www.cars.com/dealers/104763/atlantic-chevrolet-cadillac/#Reviews","http://www.atlanticchevrolet.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1356 Sunrise Hwy, Bay Shore, NY 11706","4.8",3349,NULL,"(888) 767-9572","(888) 764-0740","(888) 771-0957","{""Sales hours"": ""9:00am to 9:00pm"", ""Service hours"": ""7:30am to 4:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service""]","2","30600"
"f41be37507f0b7c4250d7d8f72db51a0","atlantic-coast-acura","Atlantic Coast Acura","https://www.cars.com/dealers/6067535/atlantic-coast-acura/#Reviews","https://www.atlanticcoastacura.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","11225 Atlantic Boulevard, Jacksonville, FL 32225","4.4",2637,NULL,"(888) 382-3412","(888) 385-3989","(888) 293-6519","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 6:00pm""}",NULL,"1","34995"
"50ee65216a85de9d6b0ea19e2684fcce","atlantic-jeep-chrysler-dodge-ram-fiat","Atlantic Jeep Chrysler Dodge RAM FIAT","https://www.cars.com/dealers/6037324/atlantic-jeep-chrysler-dodge-ram-fiat/#Reviews","https://www.atlanticchryslerjeep.net/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","6820 TILTON ROAD, HARBOR TOWNSHIP, NJ 08234","4.3",814,NULL,"(866) 258-1356","(877) 727-3612","(888) 590-3782","{""Sales hours"": ""9:00am to 9:00pm"", ""Service hours"": ""7:30am to 9:00pm""}",NULL,"2","48413"
"3790878feb2af478356007318e390e7f","atlantic-toyota","Atlantic Toyota","https://www.cars.com/dealers/6069525/atlantic-toyota/#Reviews","https://www.atlantictoyota.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","671 Lynnway, Lynn, MA 01905","4.8",983,NULL,"(877) 368-2443","(877) 604-1070","(877) 778-4825","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:00am to 6:00pm""}",NULL,"2","32467"
"0dc534fdd1b8efc6d423bce4027e296c","auburn-toyota","Auburn Toyota","https://www.cars.com/dealers/25921/auburn-toyota/#Reviews","http://www.auburntoyota.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","800 Nevada St, Auburn, CA 95603","4.9",1336,NULL,NULL,NULL,NULL,"{}","[""Children friendly waiting area"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Family-owned business"", ""Late pick-up"", ""Online service appointment scheduling"", ""Pet Friendly"", ""Rental service""]","2","36988"
"53185a9b7d5e7cb51735e40ff6268cfa","audi-arrowhead","Audi Arrowhead","https://www.cars.com/dealers/202965/audi-arrowhead/#Reviews","https://www.audiarrowhead.com/?utm_campaign=cars.com_VDP_referral&utm_medium=referral&utm_source=cars.com","16900 N 88th Dr, Peoria, AZ 85382","4.7",1064,NULL,NULL,NULL,NULL,"{}",NULL,"1","27397"
"599d84f30f982245d9ea36802442b86f","audi-atlanta","Audi Atlanta","https://www.cars.com/dealers/82005/audi-atlanta/#Reviews","http://audiatlanta.com/?utm_campaign=cars.com_VDP_referral&utm_medium=referral&utm_source=cars.com","5805 Peachtree Blvd, Atlanta, GA 30341","4.9",2970,NULL,"(770) 872-4070","(770) 872-4160","(770) 872-4153","{""Sales hours"": ""7:30am to 7:00pm"", ""Service hours"": ""6:30am to 7:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Kids play room"", ""Online service appointment scheduling""]","1","44794"
